WKT,objectid,facilityid,installdate,material,diameter,watertype,transmiss,enabled,activeflag,ownedby,maintby,lastupdate,lasteditor,globalid,comments,doc_name,status,shape_Length,ResourceID
"MULTILINESTRING M ((-122.372892346884 37.7448235611309 0,-122.372909302599 37.7448135666508 0,-122.372927993928 37.7448025496431 0,-122.372148725222 37.7439747410999 0,-122.371982649583 37.7437983184455 0,-122.371968599126 37.7437833931663 0))",66,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{8DC1473C-73B8-4F22-84B6-4F922E561C05},; ,,ACT,476.1525077,8DC1473C-73B8-4F22-84B6-4F922E561C05
"MULTILINESTRING M ((-122.372892346884 37.7448235611309 0,-122.372890998075 37.7448212889816 0,-122.372884237133 37.7448230808052 0,-122.372887360263 37.7448274867637 0,-122.37289417398 37.7448267980871 0,-122.372892346884 37.7448235611309 0,-122.372890998075 37.7448212889816 0,-122.372884237133 37.7448230808052 0,-122.372887360263 37.7448274867637 0,-122.372889345651 37.7448313754847 0,-122.372887360263 37.7448274867637 0,-122.37289417398 37.7448267980871 0,-122.372892346884 37.7448235611309 0,-122.372890998075 37.7448212889816 0,-122.372884237133 37.7448230808052 0,-122.372887360263 37.7448274867637 0,-122.37289417398 37.7448267980871 0,-122.372892346884 37.7448235611309 0))",67,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{72B839A7-8C3D-415F-AFC0-3F06E834F0D1},; ,,ACT,27.33809195,72B839A7-8C3D-415F-AFC0-3F06E834F0D1
"MULTILINESTRING M ((-122.374900720572 37.7417404576784 0,-122.374867276506 37.7417046790144 0,-122.374954528233 37.7416532472008 0,-122.374943898107 37.7416418763038 0))",68,,,UNK,144,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{0F79485B-9C17-4FBA-8B1A-04E8FC4BC61A},; ,8718-94-1,ACT,52.80107707,0F79485B-9C17-4FBA-8B1A-04E8FC4BC61A
"MULTILINESTRING M ((-122.375750806294 37.7415775585791 0,-122.375711927782 37.7415359664101 0))",69,,,UNK,1,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{4AB683A0-FBCF-4700-8C3B-589BAE981383},; ,8718-94-1,ACT,18.86090314,4AB683A0-FBCF-4700-8C3B-589BAE981383
"MULTILINESTRING M ((-122.375711927782 37.7415359664101 0,-122.375690208889 37.7415127318752 0))",70,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{893EDC69-811A-4ED8-83A5-C455A370F2CF},; ,8718-94-1,ACT,10.53627184,893EDC69-811A-4ED8-83A5-C455A370F2CF
"MULTILINESTRING M ((-122.371643738881 37.7436452029774 0,-122.371646360282 37.7436501955155 0,-122.371643738881 37.7436452029774 0,-122.371646360282 37.7436501955155 0,-122.371643738881 37.7436452029774 0))",71,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{3658705F-9AFF-4414-8EF4-79DF12D71063},; ,,ACT,7.878263614,3658705F-9AFF-4414-8EF4-79DF12D71063
"MULTILINESTRING M ((-122.371643738881 37.7436452029774 0,-122.371646360282 37.7436501955155 0,-122.371643738881 37.7436452029774 0))",72,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{CA556019-A0A8-41F3-831C-252A81A7E74C},; ,,ACT,3.939131807,CA556019-A0A8-41F3-831C-252A81A7E74C
"MULTILINESTRING M ((-122.375090513174 37.7435047573196 0,-122.373767987553 37.7442843036833 0,-122.373221440652 37.7446064495467 0,-122.372294361778 37.7436146357293 0,-122.372280349342 37.7435996440938 0))",73,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{4F1E603D-46FA-4450-BF57-63C5BA2E9EE5},; ,8718-94-1,ACT,1129.587014,4F1E603D-46FA-4450-BF57-63C5BA2E9EE5
"MULTILINESTRING M ((-122.395379661136 37.7971825528821 0,-122.395707110635 37.7975284922261 0,-122.395711147625 37.7975334092111 0,-122.395715986226 37.7975340028268 0))",74,,2005-07-01T00:00:00.000,UNK,3,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{BE6DFAF5-0432-4D0F-A64E-E4DED10B7114},; ,13690-1.5-3-5-AB_WATER,ACT,161.0898665,BE6DFAF5-0432-4D0F-A64E-E4DED10B7114
"MULTILINESTRING M ((-122.395681890285 37.797540133936 0,-122.395702272012 37.7975278977092 0,-122.395707110635 37.7975284922261 0))",75,,2005-07-01T00:00:00.000,UNK,4,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{855C33A2-8447-477B-BB6C-2E7599F06E58},; ,13690-1.5-3-5-AB_WATER,ACT,8.799235221,855C33A2-8447-477B-BB6C-2E7599F06E58
"MULTILINESTRING M ((-122.395717546975 37.7975194223101 0,-122.395707859862 37.7975246527471 0,-122.395707110635 37.7975284922261 0))",76,,2005-07-01T00:00:00.000,UNK,4,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{D531F393-9D50-4A94-A90A-3D13B87D1401},; ,13690-1.5-3-5-AB_WATER,ACT,4.800146579,D531F393-9D50-4A94-A90A-3D13B87D1401
"MULTILINESTRING M ((-122.386603936178 37.7836717161154 0,-122.386623928123 37.7838847043782 0))",77,,,CAS,0,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{C9D3C346-D655-4CE9-9263-59AAB256A274},; ,"2628_page_5, 2628_page_6",ACT,77.76856825,C9D3C346-D655-4CE9-9263-59AAB256A274
"MULTILINESTRING M ((-122.385050156047 37.7700199145143 0,-122.384969698299 37.7699887439982 0,-122.384652124067 37.7698657101441 0,-122.384308553542 37.769732603613 0,-122.38429728321 37.7697509449809 0,-122.384289587924 37.7697634677567 0))",78,,1980-07-01T00:00:00.000,GP,1,FW,,1,,1,,2011-03-08T00:00:00.000,JS,{D9113F7B-F26C-418E-AD78-B093B5024B72},; ALL UNDERDECK WATER ABD PER PORT PLUMBER DAVE RAUENBUHLER,00104028_&_4029.TIF,INACT,251.0245014,D9113F7B-F26C-418E-AD78-B093B5024B72
"MULTILINESTRING M ((-122.385183113638 37.7701070361155 0,-122.385186994002 37.7701003663765 0,-122.385200022164 37.7700779756044 0,-122.385050156047 37.7700199145143 0))",79,,1980-07-01T00:00:00.000,GP,2.5,FW,,1,,1,,2011-03-08T00:00:00.000,JS,{542C2822-3006-4AD0-A3E5-5CBB4A66530E},; ALL UNDERDECK WATER ABD PER PORT PLUMBER DAVE RAUENBUHLER,00104028_&_4029.TIF,INACT,59.85679487,542C2822-3006-4AD0-A3E5-5CBB4A66530E
"MULTILINESTRING M ((-122.396343510185 37.798171696768 0,-122.396407707786 37.7982420851936 0))",80,,,UNK,4,CW,,1,,1,,2011-02-14T00:00:00.000,JS,{3FFB86FE-0BFD-4DF2-AEA3-EEBA27F19472},"; Unknown pipe; 4""?",URI Inspection,ACT,31.63782597,3FFB86FE-0BFD-4DF2-AEA3-EEBA27F19472
"MULTILINESTRING M ((-122.396411139458 37.7982809730495 0,-122.39642107468 37.7982752717399 0,-122.396435033945 37.7982672626062 0))",81,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{F923643B-31EF-48FA-9D2B-6BA159D4E689},"; 4"" and 6""",URI Inspection,ACT,8.519748576,F923643B-31EF-48FA-9D2B-6BA159D4E689
"MULTILINESTRING M ((-122.396396235426 37.7982482122598 0,-122.396407707786 37.7982420851936 0,-122.396422035065 37.7982344333303 0,-122.396429408683 37.7982427194242 0))",82,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{B3253712-EA06-4463-80FC-D66C07BAB697},; CLEANOUT,per Dave Ravenbueler (Port),ACT,12.67903017,B3253712-EA06-4463-80FC-D66C07BAB697
"MULTILINESTRING M ((-122.396379070404 37.7982295133437 0,-122.396396235426 37.7982482122598 0,-122.39642107468 37.7982752717399 0,-122.396454907137 37.7983121287238 0,-122.396458310234 37.7983158356414 0,-122.396469472833 37.7983279954766 0,-122.396483570083 37.7983433524674 0,-122.396494234685 37.7983372600126 0))",83,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{DC8DC403-5609-4223-BF27-BD446E575615},; CLEANOUT,per Dave Ravenbueler (Port),ACT,55.07887008,DC8DC403-5609-4223-BF27-BD446E575615
"MULTILINESTRING M ((-122.374900720572 37.7417404576784 0,-122.375090350714 37.7419433252237 0))",84,,,UNK,144,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{C70C589A-9256-468A-B4A4-28DD07D7C191},; ,8718-94-1,ACT,91.99447604,C70C589A-9256-468A-B4A4-28DD07D7C191
"MULTICURVE M (COMPOUNDCURVE M ((-122.396545512604 37.7985829799736 0,-122.396529517165 37.7985669442664 0,-122.396531631247 37.7985612263415 0,-122.396544411935 37.7985562074365 0),CIRCULARSTRING M (-122.396544411935 37.7985562074365 0,-122.3965780093 37.7985287304358 0,-122.396579585354 37.7984904663125 0),(-122.396579585354 37.7984904663125 0,-122.396506800776 37.7984075685108 0,-122.396451102572 37.7983471748418 0,-122.396447271126 37.7983406152767 0),CIRCULARSTRING M (-122.396447271126 37.7983406152767 0,-122.396446181119 37.7983263714861 0,-122.396458310234 37.7983158356414 0)))",85,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{CBB81D9D-4EF3-43BE-B3A7-CE04E04AEADC},; ,per Dave Ravenbueler (Port),ACT,119.6055432,CBB81D9D-4EF3-43BE-B3A7-CE04E04AEADC
"MULTILINESTRING M ((-122.375393644171 37.7418599712404 0,-122.37539689152 37.7418626430249 0,-122.375402102259 37.7418594265718 0,-122.37539639403 37.741853633397 0,-122.375390944135 37.7418573114728 0,-122.375393644171 37.7418599712404 0,-122.37539689152 37.7418626430249 0,-122.375402102259 37.7418594265718 0,-122.37539639403 37.741853633397 0,-122.375390944135 37.7418573114728 0,-122.375393644171 37.7418599712404 0,-122.37539689152 37.7418626430249 0,-122.375402102259 37.7418594265718 0,-122.37539639403 37.741853633397 0,-122.375390944135 37.7418573114728 0,-122.375393644171 37.7418599712404 0))",86,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{78BA3EE8-2763-4AE9-ADFA-EB83A567DCDE},; ,,ACT,27.75254155,78BA3EE8-2763-4AE9-ADFA-EB83A567DCDE
"MULTILINESTRING M ((-122.375377899399 37.7418692528914 0,-122.375393644171 37.7418599712404 0))",87,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{A425C255-1BC1-4518-9BB4-0E3426C82A90},; ,,ACT,5.669929679,A425C255-1BC1-4518-9BB4-0E3426C82A90
"MULTILINESTRING M ((-122.374148362731 37.7427817447583 0,-122.374320064997 37.7426805354262 0))",88,,,UNK,6,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{EA3091AF-28B7-424C-A0FE-99CDC5E227D3},; ,,ACT,61.82986851,EA3091AF-28B7-424C-A0FE-99CDC5E227D3
"MULTILINESTRING M ((-122.374123599915 37.7427963408282 0,-122.374118866871 37.7427942937479 0,-122.374120118809 37.7428024892982 0,-122.374125740997 37.7427994276772 0,-122.374123599915 37.7427963408282 0,-122.374118866871 37.7427942937479 0,-122.374120118809 37.7428024892982 0,-122.374125740997 37.7427994276772 0,-122.374123599915 37.7427963408282 0,-122.374118866871 37.7427942937479 0,-122.374113311488 37.7427963593663 0,-122.374118866871 37.7427942937479 0,-122.374120118809 37.7428024892982 0,-122.374125740997 37.7427994276772 0,-122.374123599915 37.7427963408282 0))",89,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{C3788D18-40DF-4F54-856D-923695FE1367},; ,,ACT,27.00364748,C3788D18-40DF-4F54-856D-923695FE1367
"MULTILINESTRING M ((-122.374148362731 37.7427817447583 0,-122.374123599915 37.7427963408282 0))",90,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{BE229A5F-0E89-48A9-B0E3-1253DAAF9C53},; ,,ACT,8.91700575,BE229A5F-0E89-48A9-B0E3-1253DAAF9C53
"MULTILINESTRING M ((-122.374868399111 37.7438443171032 0,-122.374844044023 37.7438587536249 0))",91,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{9195B1A3-4913-4028-8E2C-581D42C8E491},; ,,ACT,8.787667109,9195B1A3-4913-4028-8E2C-581D42C8E491
"MULTILINESTRING M ((-122.374844044023 37.7438587536249 0,-122.374840795472 37.743856081844 0,-122.374835629577 37.7438596427199 0,-122.374845316086 37.7438628402153 0,-122.374844044023 37.7438587536249 0,-122.374840795472 37.743856081844 0,-122.374835629577 37.7438596427199 0,-122.374845316086 37.7438628402153 0,-122.374841043056 37.7438665689305 0,-122.374845316086 37.7438628402153 0,-122.374844044023 37.7438587536249 0,-122.374840795472 37.743856081844 0,-122.374835629577 37.7438596427199 0,-122.374845316086 37.7438628402153 0,-122.374844044023 37.7438587536249 0))",92,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{49D1314D-BD61-423B-8491-B1D7D2567A49},; ,,ACT,27.3598781,49D1314D-BD61-423B-8491-B1D7D2567A49
"MULTILINESTRING M ((-122.371588669544 37.7437121356544 0,-122.371562222989 37.7436838412572 0))",93,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{8CB563D3-7EA2-43E9-BBE6-191850FD25F4},; ,,ACT,12.83029292,8CB563D3-7EA2-43E9-BBE6-191850FD25F4
"MULTILINESTRING M ((-122.37176657398 37.743902467727 0,-122.371968599126 37.7437833931663 0,-122.372280349342 37.7435996440938 0,-122.37414940936 37.7424979666239 0,-122.375090350714 37.7419433252237 0))",94,,,UNK,144,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{5B7E745C-7FDE-4F64-83E7-62E68CEC8D59},; ,,ACT,1196.877619,5B7E745C-7FDE-4F64-83E7-62E68CEC8D59
"MULTILINESTRING M ((-122.37176657398 37.743902467727 0,-122.371611576293 37.7437366425964 0))",95,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{8B7EB157-7DC8-4AD9-A9A7-CD377937C742},; ,,ACT,75.19490797,8B7EB157-7DC8-4AD9-A9A7-CD377937C742
"MULTILINESTRING M ((-122.371611576293 37.7437366425964 0,-122.371588669544 37.7437121356544 0))",96,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{B9F9D4E7-B19D-492D-991A-08B09C3A9F47},; ,,ACT,11.11289497,B9F9D4E7-B19D-492D-991A-08B09C3A9F47
"MULTILINESTRING M ((-122.372148725222 37.7439747410999 0,-122.372124763873 37.7439888815053 0,-122.372098837246 37.7440041634228 0))",97,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{924762BB-9614-454C-83ED-943CCA2FD5AD},; ,,ACT,17.96790959,924762BB-9614-454C-83ED-943CCA2FD5AD
"MULTILINESTRING M ((-122.399870069198 37.803319912963 0,-122.399854200925 37.8033046984478 0))",98,,,CAS,4,CW,,1,,1,,2011-03-01T00:00:00.000,JS,{D50AB485-E086-4E9B-81AE-24A57A68038F},; STATUS PER PORT PLUMBER DAVE RAUENBUHLER,P23-Water&Power.jpg,INACT,7.190894685,D50AB485-E086-4E9B-81AE-24A57A68038F
"MULTILINESTRING M ((-122.399870069198 37.803319912963 0,-122.39938703861 37.8036089562834 0))",99,,,CAS,4,CW,,1,,1,,2011-03-01T00:00:00.000,JS,{8A2EDF2C-F9CF-44C5-B65F-E51102F9A642},; STATUS PER PORT PLUMBER DAVE RAUENBUHLER,P23-Water&Power.jpg,INACT,174.7911865,8A2EDF2C-F9CF-44C5-B65F-E51102F9A642
"MULTILINESTRING M ((-122.39938703861 37.8036089562834 0,-122.398774785635 37.8039719864925 0))",100,,,CAS,4,CW,,1,,1,,2011-03-01T00:00:00.000,JS,{A5630D6B-B765-4C66-B116-3FC8136DDD39},; STATUS PER PORT PLUMBER DAVE RAUENBUHLER,P23-Water&Power.jpg,INACT,220.82146,A5630D6B-B765-4C66-B116-3FC8136DDD39
"MULTILINESTRING M ((-122.398774785635 37.8039719864925 0,-122.398415492818 37.8041857137572 0))",101,,,CAS,4,CW,,1,,1,,2011-03-01T00:00:00.000,JS,{C659BEB5-93BF-4455-B5FB-C091971D2A96},; STATUS PER PORT PLUMBER DAVE RAUENBUHLER,P23-Water&Power.jpg,INACT,129.735965,C659BEB5-93BF-4455-B5FB-C091971D2A96
"MULTILINESTRING M ((-122.398774785635 37.8039719864925 0,-122.398754798772 37.8039521022932 0))",102,,,CAS,4,CW,,1,,1,,2011-03-01T00:00:00.000,JS,{AE4B53E8-550E-44B1-A182-156CF23C4FBE},; STATUS PER PORT PLUMBER DAVE RAUENBUHLER,P23-Water&Power.jpg,INACT,9.260958843,AE4B53E8-550E-44B1-A182-156CF23C4FBE
"MULTILINESTRING M ((-122.400693597167 37.8032835703696 0,-122.400489749569 37.8030680159138 0,-122.400421427817 37.802995769318 0,-122.400402253991 37.8030069459752 0))",103,,,CAS,4,CW,,1,,1,,2011-02-14T00:00:00.000,JAH,{540BF091-1A9A-4587-882C-D3B054230D5C},; ,P23-Water&Power.jpg,ACT,137.8895833,540BF091-1A9A-4587-882C-D3B054230D5C
"MULTILINESTRING M ((-122.400402253991 37.8030069459752 0,-122.399967752753 37.8032624679054 0,-122.399870069198 37.803319912963 0))",104,,,CAS,4,CW,,1,,1,,2011-03-01T00:00:00.000,JS,{6A1482AF-36A6-49FC-876C-C334C27C1A04},; STATUS PER PORT PLUMBER DAVE RAUENBUHLER,P23-Water&Power.jpg,INACT,191.3817757,6A1482AF-36A6-49FC-876C-C334C27C1A04
"MULTILINESTRING M ((-122.420301823929 37.8096827948869 0,-122.420298331751 37.8096851525394 0,-122.420296105168 37.8096909862874 0,-122.420302648356 37.8096956958283 0,-122.420399599425 37.8097620956548 0,-122.420423182117 37.8097782470983 0,-122.420477801776 37.8098156556202 0,-122.420520040136 37.8098463984966 0,-122.420535853717 37.8098554144626 0,-122.420562056909 37.8098733607783 0,-122.42067594804 37.8099531775427 0,-122.420687831005 37.8099595015927 0,-122.420714034246 37.8099774469735 0,-122.420763714043 37.8100101134287 0,-122.420768058326 37.8100135132458 0))",105,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{57F93CB7-FF6F-4E00-8A0F-0DEEEE4D9222},; ,10158-49-1,ACT,183.5622148,57F93CB7-FF6F-4E00-8A0F-0DEEEE4D9222
"MULTILINESTRING M ((-122.420757645316 37.8099855478971 0,-122.420768955998 37.8099751529656 0))",106,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{6F57A4FA-DD87-4FC0-A733-D46723176BE1},; ,10158-49-1,ACT,5.000301456,6F57A4FA-DD87-4FC0-A733-D46723176BE1
"MULTILINESTRING M ((-122.414949626014 37.8093073208179 0,-122.414916591893 37.8092850150833 0,-122.414923498358 37.8091942582669 0,-122.415084791765 37.8091442149327 0,-122.415089900045 37.8089955610705 0))",107,,1840-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-03-03T00:00:00.000,JS,{11320162-6016-45E9-A6A8-ABF53842EDC4},"Refer 6510-404A-2, 6511-405-2; sfp_pipe_sewer",,ACT,149.8189585,11320162-6016-45E9-A6A8-ABF53842EDC4
"MULTILINESTRING M ((-122.415755367808 37.8090415829584 0,-122.415753824813 37.8090729953977 0,-122.415711308214 37.8090907567404 0))",108,,,UNK,4,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{021790C5-81C5-437E-9C0F-C150C10AA44A},"Connects to (E) 8"";",9900-45-1,ACT,25.32789214,021790C5-81C5-437E-9C0F-C150C10AA44A
"MULTILINESTRING M ((-122.418997177906 37.8107242928954 0,-122.419021502856 37.8107405514992 0,-122.419098232029 37.8107764077102 0,-122.419235442331 37.8108405267207 0,-122.419244390304 37.8108447078302 0,-122.419366764568 37.8109018935668 0,-122.419500245282 37.810964269645 0,-122.419632932827 37.8110262745685 0,-122.419766297839 37.8110885954583 0,-122.419885073911 37.8111440989959 0,-122.419900425728 37.8111543590267 0))",109,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{CA041BB2-7A1D-47A2-A604-8241AEAA1036},; ,,ACT,304.5158553,CA041BB2-7A1D-47A2-A604-8241AEAA1036
"MULTILINESTRING M ((-122.392266967797 37.7940339730017 0,-122.392262177851 37.7940368382083 0,-122.39228576399 37.7940643512231 0))",110,,,UNK,0.5,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{5F26CE3E-64FB-4A99-9047-78EF61A74B1B},; ,6729-278-1-Highlighted.pdf,ACT,13.84967675,5F26CE3E-64FB-4A99-9047-78EF61A74B1B
"MULTILINESTRING M ((-122.392289969162 37.7940543596278 0,-122.392294497062 37.7940591264573 0,-122.392299026099 37.7940638932684 0))",111,,,UNK,0.75,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{1CE8A2A8-82BD-4336-8FF8-A4BC84BAB8D7},; ,6729-278-1-Highlighted.pdf,ACT,4.347329759,1CE8A2A8-82BD-4336-8FF8-A4BC84BAB8D7
"MULTILINESTRING M ((-122.392294497062 37.7940591264573 0,-122.39228576399 37.7940643512231 0))",112,,,UNK,0.75,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{05C8C96B-BA41-49C9-9906-A961FBBAFDE2},; ,6729-278-1-Highlighted.pdf,ACT,3.160200662,05C8C96B-BA41-49C9-9906-A961FBBAFDE2
"MULTILINESTRING M ((-122.391941279836 37.7939692048299 0,-122.391988323789 37.7939400466149 0,-122.391996811174 37.7939334694939 0,-122.392002180283 37.7939324749269 0))",113,,,UNK,0.5,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{845DA54C-86C3-46F9-A194-6E353724C7B8},; ,6729-278-1-Highlighted.pdf,ACT,22.26908842,845DA54C-86C3-46F9-A194-6E353724C7B8
"MULTILINESTRING M ((-122.392207218091 37.7942491554703 0,-122.392191598009 37.7942327121308 0,-122.392076842921 37.7941119116203 0,-122.391993947796 37.7940246483787 0))",114,,,UNK,0.75,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{CF348823-EB32-404E-BEA4-BB676380C031},; ,6729-278-1-Highlighted.pdf,ACT,102.3730521,CF348823-EB32-404E-BEA4-BB676380C031
"MULTILINESTRING M ((-122.392076842921 37.7941119116203 0,-122.392144958237 37.7940711654445 0))",115,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{6682E1F8-9EF8-4998-A1C4-487C745B0BD0},; ,,ACT,24.64741335,6682E1F8-9EF8-4998-A1C4-487C745B0BD0
"MULTILINESTRING M ((-122.392980104483 37.7979823170595 0,-122.392985413547 37.7979792236013 0,-122.392977902748 37.7979711089275 0,-122.393481840813 37.7976774217444 0,-122.393537384119 37.7976295165289 0,-122.393633303085 37.7975736162771 0,-122.393783666771 37.7974448332286 0,-122.393930731644 37.7973338991261 0,-122.394434789197 37.7970401336909 0,-122.39452157138 37.7969963997948 0,-122.394616107945 37.7969551944044 0,-122.394701447693 37.7969054571634 0,-122.394804252838 37.7968795465577 0,-122.39483196292 37.7969094846561 0))",116,,1910-07-01T00:00:00.000,UNK,0,CW,,1,,1,,2011-03-03T00:00:00.000,JS,{B1CCA57D-BED1-49EB-BACF-7E2A24C17813},F-PIP-SP; ,X990FP01.dwg,ACT,683.7211826,B1CCA57D-BED1-49EB-BACF-7E2A24C17813
"MULTILINESTRING M ((-122.395327378769 37.7980651368878 0,-122.395344453757 37.7980838355974 0))",117,,2006-07-01T00:00:00.000,UNK,2.5,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{BD021858-D5B9-4A11-8B1B-8FF5FF8F4868},; ,4530,ACT,8.408141567,BD021858-D5B9-4A11-8B1B-8FF5FF8F4868
"MULTILINESTRING M ((-122.395327378769 37.7980651368878 0,-122.395314763705 37.798051238429 0))",118,,2006-07-01T00:00:00.000,DIP,2,CW,,1,,1,,2011-03-08T00:00:00.000,JS,{AC6F1DC7-16FA-4012-8257-F810B74429AA},; ,4530,ACT,6.236696195,AC6F1DC7-16FA-4012-8257-F810B74429AA
"MULTILINESTRING M ((-122.395447796184 37.7979953196597 0,-122.395360219816 37.7980460964128 0,-122.395327378769 37.7980651368878 0))",119,,2006-07-01T00:00:00.000,UNK,2.5,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{9C1022ED-93C2-4F77-98F9-90ED53602E31},; ,4530,ACT,43.09051839,9C1022ED-93C2-4F77-98F9-90ED53602E31
"MULTILINESTRING M ((-122.394079730847 37.7987642509689 0,-122.393823522469 37.7984823196002 0))",120,,2006-07-01T00:00:00.000,UNK,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{C7BE366B-0ABD-4BCE-A14E-4C0D8447D1D8},; ,4530,ACT,126.5640646,C7BE366B-0ABD-4BCE-A14E-4C0D8447D1D8
"MULTILINESTRING M ((-122.400693597167 37.8032835703696 0,-122.400685985013 37.8032884992012 0,-122.400676825373 37.8032944289822 0))",121,,,CAS,4,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{5598BF31-FB23-4F6E-8EF4-A182B851DDEB},; ,P23-Water&Power.jpg,ACT,6.254004352,5598BF31-FB23-4F6E-8EF4-A182B851DDEB
"MULTILINESTRING M ((-122.385050156047 37.7700199145143 0,-122.384989419208 37.770119803629 0,-122.384984983713 37.7701180649242 0))",122,,1980-07-01T00:00:00.000,GP,4,FW,,1,,1,,2011-03-08T00:00:00.000,JS,{93590BA3-F77F-4C43-BC6E-6DE427BECA7F},; ALL UNDERDECK WATER ABD PER PORT PLUMBER DAVE RAUENBUHLER,00104028_&_4029.TIF,INACT,41.81664412,93590BA3-F77F-4C43-BC6E-6DE427BECA7F
"MULTILINESTRING M ((-122.38542701935 37.7701934753158 0,-122.385301410952 37.7701437340481 0,-122.385229539613 37.7701168702517 0,-122.385186994002 37.7701003663765 0))",123,,1980-07-01T00:00:00.000,GP,2.5,FW,,1,,1,,2011-03-08T00:00:00.000,JS,{59420DC2-FCDE-4CAA-B848-85D9B829C830},; ALL UNDERDECK WATER ABD PER PORT PLUMBER DAVE RAUENBUHLER,00104028_&_4029.TIF,INACT,77.22148294,59420DC2-FCDE-4CAA-B848-85D9B829C830
"MULTILINESTRING M ((-122.384474368807 37.7698114016713 0,-122.384469173326 37.7698147894713 0,-122.384374246783 37.7697799557272 0,-122.38425308182 37.7699759882489 0,-122.384254769272 37.7699820453523 0,-122.384287057094 37.7699946103165 0,-122.384519765051 37.770085170464 0,-122.384705595841 37.7701574866381 0,-122.384836337882 37.7702079503301 0,-122.384889987883 37.7702286575599 0,-122.384910976315 37.7702370222454 0,-122.384919609272 37.7702342508625 0,-122.384984511647 37.7701297053089 0))",124,,1980-07-01T00:00:00.000,GP,4,FW,,1,,1,,2011-03-08T00:00:00.000,JS,{9E812332-7215-4622-8EB2-24EC0C1D5813},; ALL UNDERDECK WATER ABD PER PORT PLUMBER DAVE RAUENBUHLER,00104028_&_4029.TIF,INACT,370.2429352,9E812332-7215-4622-8EB2-24EC0C1D5813
"MULTILINESTRING M ((-122.384287057094 37.7699946103165 0,-122.384225300811 37.7700943621117 0))",125,,1980-07-01T00:00:00.000,GP,3,FW,,1,,1,,2011-03-08T00:00:00.000,JS,{6F1EB620-E38F-419F-ACE1-03A3B21D81CE},; ALL UNDERDECK WATER ABD PER PORT PLUMBER DAVE RAUENBUHLER,00104028_&_4029.TIF,INACT,40.47088166,6F1EB620-E38F-419F-ACE1-03A3B21D81CE
